# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2018-07-01T00:00:00.0
# Date end (ISO 8601): 2019-06-14T00:00:00.0
# Latitude (positive North, ISO 19115): 36.6440
# Longitude (positive East, ISO 19115): 113.6419
# Altitude (m): 54.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2024-11-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2018-07-02T12:00:00.0/2018-07-02T12:15:00.0;319.8809;221.5484;116.9372;104.6112;120.3793;162.4138;57.7388;104.6751;59.4207;1.0000
2018-07-02T12:15:00.0/2018-07-02T12:30:00.0;318.8393;220.4433;115.6668;104.7765;119.4601;154.1582;25.8850;128.2731;26.7351;1.0000
2018-07-02T12:30:00.0/2018-07-02T12:45:00.0;316.7616;218.4058;113.7321;104.6737;118.2317;144.0862;18.6321;125.4541;19.3717;1.0000
2018-07-02T12:45:00.0/2018-07-02T13:00:00.0;313.6567;215.4461;111.1500;104.2961;116.6905;151.8634;24.5269;127.3365;25.7358;1.0000
2018-07-02T13:00:00.0/2018-07-02T13:15:00.0;309.5380;211.5793;107.9437;103.6355;114.8312;145.4787;31.0959;114.3828;33.1555;1.0000
2018-07-02T13:15:00.0/2018-07-02T13:30:00.0;304.4230;206.8252;104.1425;102.6827;112.6476;147.3799;31.2908;116.0890;33.7962;0.6667
2018-07-02T13:30:00.0/2018-07-02T13:45:00.0;298.3336;201.2835;100.0175;101.2659;110.3935;96.3923;6.8696;89.5227;7.5586;1.0000
2018-07-02T13:45:00.0/2018-07-02T14:00:00.0;291.2959;194.9944;95.6333;99.3611;108.1031;138.9772;30.6403;108.3369;34.8195;1.0000
2018-07-02T14:00:00.0/2018-07-02T14:15:00.0;283.3399;187.9060;90.7549;97.1511;105.4672;178.1787;74.1889;103.9898;86.1087;1.0000
2018-07-02T14:15:00.0/2018-07-02T14:30:00.0;274.4998;180.0585;85.4310;94.6274;102.4753;105.0306;15.0690;89.9616;17.9600;1.0000
2018-07-02T14:30:00.0/2018-07-02T14:45:00.0;264.8133;171.4985;79.7177;91.7808;99.1170;124.2730;26.6119;97.6611;33.2646;1.0000
2018-07-02T14:45:00.0/2018-07-02T15:00:00.0;254.3220;162.2795;73.6769;88.6027;95.3817;127.4703;31.9196;95.5507;41.1791;1.0000
2018-07-02T15:00:00.0/2018-07-02T15:15:00.0;243.0708;152.4624;67.3770;85.0854;91.2595;64.1890;1.7861;62.4029;2.3969;1.0000
2018-07-02T15:15:00.0/2018-07-02T15:30:00.0;231.1078;142.1161;60.8929;81.2232;86.7416;49.0576;0.5429;48.5147;0.7702;1.0000
2018-07-02T15:30:00.0/2018-07-02T15:45:00.0;218.4842;131.3178;54.3055;77.0123;81.8218;60.5498;10.2588;50.2910;15.6272;1.0000
2018-07-02T15:45:00.0/2018-07-02T16:00:00.0;205.2541;120.1542;47.7023;72.4519;76.4987;46.8374;3.1277;43.7096;4.9089;1.0000
2018-07-02T16:00:00.0/2018-07-02T16:15:00.0;191.4741;108.7219;41.1764;67.5454;70.7774;37.3418;0.1884;37.1534;0.3302;1.0000
2018-07-02T16:15:00.0/2018-07-02T16:30:00.0;177.2033;97.1292;34.8266;62.3026;64.6739;49.0848;1.9170;47.1677;3.5800;1.0000
2018-07-02T16:30:00.0/2018-07-02T16:45:00.0;162.5026;85.4408;28.6568;56.7840;58.0150;27.6901;0.9836;26.7065;1.9518;1.0000
2018-07-02T16:45:00.0/2018-07-02T17:00:00.0;147.4352;73.7954;22.7938;51.0016;50.8461;16.4954;0.0006;16.4948;0.0013;1.0000
2018-07-02T17:00:00.0/2018-07-02T17:15:00.0;132.0654;62.4327;17.5028;44.9299;43.5708;7.4696;0.0000;7.4696;0.0000;1.0000
2018-07-02T17:15:00.0/2018-07-02T17:30:00.0;116.4591;51.5462;12.9117;38.6346;36.4277;4.0046;0.0000;4.0046;0.0000;1.0000
2018-07-02T17:30:00.0/2018-07-02T17:45:00.0;100.6831;41.2931;9.0145;32.2786;29.3913;3.3911;0.0000;3.3911;0.0000;1.0000
2018-07-02T17:45:00.0/2018-07-02T18:00:00.0;84.8049;31.8534;5.8553;25.9981;22.6332;2.7764;0.0000;2.7764;0.0000;1.0000
2018-07-02T18:00:00.0/2018-07-02T18:15:00.0;68.8926;23.3904;3.4467;19.9438;16.3597;9.0226;0.2302;8.7925;1.1460;1.0000
2018-07-02T18:15:00.0/2018-07-02T18:30:00.0;53.0142;16.0281;1.7562;14.2718;10.7801;10.7852;0.1519;10.6333;0.9158;1.0000
2018-07-02T18:30:00.0/2018-07-02T18:45:00.0;37.2377;9.8378;0.7034;9.1345;6.0716;5.6708;0.0232;5.6476;0.1855;1.0000
2018-07-02T18:45:00.0/2018-07-02T19:00:00.0;21.6307;4.8543;0.1661;4.6882;2.3371;2.1859;0.0000;2.1859;0.0000;0.5667
2018-07-02T19:00:00.0/2018-07-02T19:15:00.0;6.3263;1.1676;0.0058;1.1617;0.1488;0.5258;0.0000;0.5258;0.0000;0.5333
2018-07-02T19:15:00.0/2018-07-02T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T19:30:00.0/2018-07-02T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T19:45:00.0/2018-07-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T20:00:00.0/2018-07-02T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T20:15:00.0/2018-07-02T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T20:30:00.0/2018-07-02T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T20:45:00.0/2018-07-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T21:00:00.0/2018-07-02T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T21:15:00.0/2018-07-02T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T21:30:00.0/2018-07-02T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T21:45:00.0/2018-07-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T22:00:00.0/2018-07-02T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T22:15:00.0/2018-07-02T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T22:30:00.0/2018-07-02T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T22:45:00.0/2018-07-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T23:00:00.0/2018-07-02T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T23:15:00.0/2018-07-02T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T23:30:00.0/2018-07-02T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-02T23:45:00.0/2018-07-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T00:00:00.0/2018-07-03T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T00:15:00.0/2018-07-03T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T00:30:00.0/2018-07-03T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T00:45:00.0/2018-07-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T01:00:00.0/2018-07-03T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T01:15:00.0/2018-07-03T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T01:30:00.0/2018-07-03T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T01:45:00.0/2018-07-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T02:00:00.0/2018-07-03T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T02:15:00.0/2018-07-03T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T02:30:00.0/2018-07-03T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T02:45:00.0/2018-07-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T03:00:00.0/2018-07-03T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T03:15:00.0/2018-07-03T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T03:30:00.0/2018-07-03T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T03:45:00.0/2018-07-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T04:00:00.0/2018-07-03T04:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T04:15:00.0/2018-07-03T04:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T04:30:00.0/2018-07-03T04:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T04:45:00.0/2018-07-03T05:00:00.0;6.2225;1.2123;0.0133;1.1990;0.3762;0.1601;0.0000;0.1601;0.0000;0.5333
2018-07-03T05:00:00.0/2018-07-03T05:15:00.0;21.5136;5.1288;0.2675;4.8613;3.8104;0.6774;0.0000;0.6774;0.0000;0.5000
2018-07-03T05:15:00.0/2018-07-03T05:30:00.0;37.1187;10.4900;1.0753;9.4147;9.3214;1.8772;0.0000;1.8772;0.0000;0.9333
2018-07-03T05:30:00.0/2018-07-03T05:45:00.0;52.8936;17.1767;2.6047;14.5719;16.0371;7.5655;0.0359;7.5296;0.1988;1.0000
2018-07-03T05:45:00.0/2018-07-03T06:00:00.0;68.7709;25.0818;4.9387;20.1431;23.4987;18.7974;1.1821;17.6152;5.5698;1.0000
2018-07-03T06:00:00.0/2018-07-03T06:15:00.0;84.6825;34.0643;8.0887;25.9755;31.3289;26.1480;2.1763;23.9717;8.3643;1.0000
2018-07-03T06:15:00.0/2018-07-03T06:30:00.0;100.5603;43.9515;12.0138;31.9377;39.2357;40.6970;9.3038;31.3932;30.1226;1.0000
2018-07-03T06:30:00.0/2018-07-03T06:45:00.0;116.3362;54.5545;16.6378;37.9167;47.0062;54.4516;16.5473;37.9043;46.7532;1.0000
2018-07-03T06:45:00.0/2018-07-03T07:00:00.0;131.9428;65.6839;21.8642;43.8198;54.4937;64.3013;20.6146;43.6867;51.3683;1.0000
2018-07-03T07:00:00.0/2018-07-03T07:15:00.0;147.3131;77.1610;27.5866;49.5744;61.6037;77.1343;27.5615;49.5728;61.5450;1.0000
2018-07-03T07:15:00.0/2018-07-03T07:30:00.0;162.3813;88.8234;33.6957;55.1277;68.2801;88.8233;33.6956;55.1277;68.2801;1.0000
2018-07-03T07:30:00.0/2018-07-03T07:45:00.0;177.0829;100.3250;39.7158;60.6092;73.8201;99.6174;38.8334;60.7841;72.2344;1.0000
2018-07-03T07:45:00.0/2018-07-03T08:00:00.0;191.3549;111.4993;45.3980;66.1013;78.0965;91.0637;20.1162;70.9475;34.8455;1.0000
2018-07-03T08:00:00.0/2018-07-03T08:15:00.0;205.1362;122.4574;51.0075;71.4499;81.8579;76.5887;7.9581;68.6307;12.8774;1.0000
2018-07-03T08:15:00.0/2018-07-03T08:30:00.0;218.3677;133.1088;56.4689;76.6398;85.1366;65.8874;2.8787;63.0087;4.3553;1.0000
2018-07-03T08:30:00.0/2018-07-03T08:45:00.0;230.9928;143.3704;61.7125;81.6579;87.9610;61.0391;1.2657;59.7734;1.8121;1.0000
2018-07-03T08:45:00.0/2018-07-03T09:00:00.0;242.9573;153.1661;66.6742;86.4919;90.3565;57.6941;0.6878;57.0062;0.9356;1.0000
2018-07-03T09:00:00.0/2018-07-03T09:15:00.0;254.2100;162.4299;71.3322;91.0977;92.3918;47.3829;0.1299;47.2530;0.1681;1.0000
2018-07-03T09:15:00.0/2018-07-03T09:30:00.0;264.7028;171.1420;76.0851;95.0568;94.6419;60.4069;0.7914;59.6155;0.9854;1.0000
2018-07-03T09:30:00.0/2018-07-03T09:45:00.0;274.3905;179.2013;80.5636;98.6376;96.6767;49.0992;0.0823;49.0168;0.0990;1.0000
2018-07-03T09:45:00.0/2018-07-03T10:00:00.0;283.2318;186.5303;84.5857;101.9446;98.3364;60.4404;3.1444;57.2960;3.6222;1.0000
2018-07-03T10:00:00.0/2018-07-03T10:15:00.0;291.1888;193.0901;88.1060;104.9841;99.6315;127.6915;18.0935;109.5980;20.4350;0.7333
2018-07-03T10:15:00.0/2018-07-03T10:30:00.0;298.2272;198.8495;91.0827;107.7668;100.5679;154.2817;26.9642;127.3175;29.7682;0.9333
2018-07-03T10:30:00.0/2018-07-03T10:45:00.0;304.3170;203.8376;93.6024;110.2352;101.2822;142.6500;21.5982;121.0518;23.3891;1.0000
2018-07-03T10:45:00.0/2018-07-03T11:00:00.0;309.4321;208.0334;95.6619;112.3715;101.8003;131.6658;17.6393;114.0265;18.7724;1.0000
2018-07-03T11:00:00.0/2018-07-03T11:15:00.0;313.5505;211.3440;97.1207;114.2234;101.9957;123.5236;13.0422;110.4814;13.7058;1.0000
2018-07-03T11:15:00.0/2018-07-03T11:30:00.0;316.6546;213.7496;97.9663;115.7833;101.8755;131.0242;15.9191;115.1050;16.5508;1.0000
2018-07-03T11:30:00.0/2018-07-03T11:45:00.0;318.7310;215.2352;98.1927;117.0425;101.4458;130.1835;14.7318;115.4517;15.2218;1.0000
2018-07-03T11:45:00.0/2018-07-03T12:00:00.0;319.7709;215.7905;97.7998;117.9906;100.7112;145.1363;16.8971;128.2392;17.4001;1.0000
2018-07-03T12:00:00.0/2018-07-03T12:15:00.0;319.7697;215.4103;96.7938;118.6165;99.6753;145.6120;18.5239;127.0881;19.0770;1.0000
2018-07-03T12:15:00.0/2018-07-03T12:30:00.0;318.7275;214.0947;95.1869;118.9079;98.3406;144.2917;19.0397;125.2519;19.6721;1.0000
2018-07-03T12:30:00.0/2018-07-03T12:45:00.0;316.6486;211.8488;92.9971;118.8516;96.7084;158.9075;22.2326;136.6749;23.1186;1.0000
2018-07-03T12:45:00.0/2018-07-03T13:00:00.0;313.5420;208.6828;90.2491;118.4338;94.7797;176.0002;39.0834;136.9168;41.0495;1.0000
2018-07-03T13:00:00.0/2018-07-03T13:15:00.0;309.4209;204.6126;86.9732;117.6394;92.5548;162.5779;28.2653;134.3126;30.0704;1.0000
2018-07-03T13:15:00.0/2018-07-03T13:30:00.0;304.3030;199.6590;83.2063;116.4527;90.0340;102.8509;7.2704;95.5805;7.8395;1.0000
2018-07-03T13:30:00.0/2018-07-03T13:45:00.0;298.2101;193.9367;79.2205;114.7163;87.4719;47.0457;0.8406;46.2051;0.9233;1.0000
2018-07-03T13:45:00.0/2018-07-03T14:00:00.0;291.1685;187.4880;75.0686;112.4194;84.8905;12.6592;0.0000;12.6592;0.0000;1.0000
2018-07-03T14:00:00.0/2018-07-03T14:15:00.0;283.2080;180.2549;70.5381;109.7169;82.0074;11.1669;0.0000;11.1669;0.0000;1.0000
2018-07-03T14:15:00.0/2018-07-03T14:30:00.0;274.3629;172.2826;65.6831;106.5994;78.8226;10.7161;0.0000;10.7161;0.0000;1.0000
2018-07-03T14:30:00.0/2018-07-03T14:45:00.0;264.6710;163.6230;60.5638;103.0592;75.3380;72.1764;9.0090;63.1673;11.2892;1.0000
2018-07-03T14:45:00.0/2018-07-03T15:00:00.0;254.1738;154.3360;55.2455;99.0905;71.5573;107.4938;14.5226;92.9712;18.8166;1.0000
2018-07-03T15:00:00.0/2018-07-03T15:15:00.0;242.9162;144.4899;49.7986;94.6913;67.4877;105.6837;14.1331;91.5505;19.1472;1.0000
2018-07-03T15:15:00.0/2018-07-03T15:30:00.0;230.9465;134.1619;44.2977;89.8642;63.1400;94.8705;12.8891;81.9814;18.3530;1.0000
2018-07-03T15:30:00.0/2018-07-03T15:45:00.0;218.3157;123.4394;38.8217;84.6177;58.5311;74.8457;6.5707;68.2751;9.8747;1.0000
2018-07-03T15:45:00.0/2018-07-03T16:00:00.0;205.0781;112.4201;33.4520;78.9681;53.6849;28.0967;0.7730;27.3236;1.2134;1.0000
2018-07-03T16:00:00.0/2018-07-03T16:15:00.0;191.2904;101.2137;28.2720;72.9417;48.6354;46.8694;3.5258;43.3435;6.1499;1.0000
2018-07-03T16:15:00.0/2018-07-03T16:30:00.0;177.0114;89.9416;23.3648;66.5769;43.4279;52.6132;2.6816;49.9316;4.9309;1.0000
2018-07-03T16:30:00.0/2018-07-03T16:45:00.0;162.3024;78.8696;18.9822;59.8874;38.4760;25.6378;0.0372;25.6007;0.0733;1.0000
2018-07-03T16:45:00.0/2018-07-03T17:00:00.0;147.2264;68.1189;15.1280;52.9908;33.7939;20.1813;0.0302;20.1511;0.0696;1.0000
2018-07-03T17:00:00.0/2018-07-03T17:15:00.0;131.8478;57.6716;11.6360;46.0355;29.0131;19.1782;0.0591;19.1191;0.1456;1.0000
2018-07-03T17:15:00.0/2018-07-03T17:30:00.0;116.2326;47.6763;8.5653;39.1110;24.2113;17.9704;0.1483;17.8221;0.4177;1.0000
2018-07-03T17:30:00.0/2018-07-03T17:45:00.0;100.4476;38.2836;5.9620;32.3216;19.4830;16.0193;0.4744;15.5449;1.6038;1.0000
2018-07-03T17:45:00.0/2018-07-03T18:00:00.0;84.5603;29.6371;3.8540;25.7831;14.9386;18.6941;0.8356;17.8585;3.2043;1.0000
2018-07-03T18:00:00.0/2018-07-03T18:15:00.0;68.6388;21.8629;2.2472;19.6157;10.7028;12.6742;1.1021;11.5721;5.5031;1.0000
2018-07-03T18:15:00.0/2018-07-03T18:30:00.0;52.7513;15.0580;1.1215;13.9365;6.9127;15.0581;1.1215;13.9366;6.9128;1.0000
2018-07-03T18:30:00.0/2018-07-03T18:45:00.0;36.9657;9.2851;0.4284;8.8567;3.7152;8.6048;0.2661;8.3387;2.1681;1.0000
2018-07-03T18:45:00.0/2018-07-03T19:00:00.0;21.3497;4.5894;0.0901;4.4993;1.2689;3.9048;0.0102;3.8946;0.1439;0.5667
2018-07-03T19:00:00.0/2018-07-03T19:15:00.0;6.0650;1.0805;0.0020;1.0786;0.0473;0.9194;0.0002;0.9192;0.0054;0.5333
2018-07-03T19:15:00.0/2018-07-03T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T19:30:00.0/2018-07-03T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T19:45:00.0/2018-07-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T20:00:00.0/2018-07-03T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T20:15:00.0/2018-07-03T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T20:30:00.0/2018-07-03T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T20:45:00.0/2018-07-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T21:00:00.0/2018-07-03T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T21:15:00.0/2018-07-03T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T21:30:00.0/2018-07-03T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T21:45:00.0/2018-07-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T22:00:00.0/2018-07-03T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T22:15:00.0/2018-07-03T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T22:30:00.0/2018-07-03T22:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T22:45:00.0/2018-07-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T23:00:00.0/2018-07-03T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T23:15:00.0/2018-07-03T23:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T23:30:00.0/2018-07-03T23:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-03T23:45:00.0/2018-07-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T00:00:00.0/2018-07-04T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T00:15:00.0/2018-07-04T00:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T00:30:00.0/2018-07-04T00:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T00:45:00.0/2018-07-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T01:00:00.0/2018-07-04T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T01:15:00.0/2018-07-04T01:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T01:30:00.0/2018-07-04T01:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T01:45:00.0/2018-07-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T02:00:00.0/2018-07-04T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T02:15:00.0/2018-07-04T02:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T02:30:00.0/2018-07-04T02:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T02:45:00.0/2018-07-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T03:00:00.0/2018-07-04T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T03:15:00.0/2018-07-04T03:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2018-07-04T03:30:00.0/2018-07-04T03:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
